IR_Raw,RED_Raw,HR_BPM,SpO2_%,RR_BPM,PI_%,Condition
35,35,97.3,100.0,40.3,3.24,Strong Perf.
40,40,97.3,100.0,40.3,3.24,Strong Perf.
45,45,97.3,100.0,40.3,3.24,Strong Perf.
600,270,97.3,100.0,40.3,3.24,Strong Perf.
1058,455,97.3,100.0,40.3,3.24,Strong Perf.
1624,684,97.3,100.0,40.3,3.24,Strong Perf.
2154,898,97.3,100.0,40.3,3.24,Strong Perf.
2476,1028,97.3,100.0,40.3,3.24,Strong Perf.
2478,1030,97.3,100.0,40.3,3.24,Strong Perf.
2146,898,97.3,100.0,40.3,3.24,Strong Perf.
1573,670,97.3,100.0,40.3,3.24,Strong Perf.
1072,470,97.3,100.0,40.3,3.24,Strong Perf.
962,426,97.3,100.0,40.3,3.24,Strong Perf.
1083,474,97.3,100.0,40.3,3.24,Strong Perf.
1124,489,97.3,100.0,40.3,3.24,Strong Perf.
1036,454,97.3,100.0,40.3,3.24,Strong Perf.
884,392,97.3,100.0,40.3,3.24,Strong Perf.
708,320,97.3,100.0,40.3,3.24,Strong Perf.
533,248,97.3,100.0,40.3,3.24,Strong Perf.
379,185,97.3,100.0,40.3,3.24,Strong Perf.
257,134,97.3,100.0,40.3,3.24,Strong Perf.
169,96,97.3,100.0,40.3,3.24,Strong Perf.
110,70,97.3,100.0,40.3,3.24,Strong Perf.
73,53,97.3,100.0,40.3,3.24,Strong Perf.
51,41,97.3,100.0,40.3,3.24,Strong Perf.
37,32,97.3,100.0,40.3,3.24,Strong Perf.
28,26,97.3,100.0,40.3,3.24,Strong Perf.
21,20,97.3,100.0,40.3,3.24,Strong Perf.
15,15,97.3,100.0,40.3,3.24,Strong Perf.
10,10,97.3,100.0,40.3,3.24,Strong Perf.
5,5,97.3,100.0,40.3,3.24,Strong Perf.
0,0,97.3,100.0,40.3,3.24,Strong Perf.
-4,-4,97.3,100.0,40.3,3.24,Strong Perf.
-9,-9,97.3,100.0,40.3,3.24,Strong Perf.
350,131,97.3,100.0,40.3,3.24,Strong Perf.
648,248,97.3,100.0,40.3,3.24,Strong Perf.
1013,392,97.3,100.0,40.3,3.24,Strong Perf.
1345,522,97.3,100.0,40.3,3.24,Strong Perf.
1529,594,97.3,100.0,40.3,3.24,Strong Perf.
1499,580,97.3,100.0,40.3,3.24,Strong Perf.
1257,482,97.3,100.0,40.3,3.24,Strong Perf.
873,327,97.3,100.0,41.3,3.24,Strong Perf.
563,202,97.3,100.0,41.3,3.24,Strong Perf.
512,181,97.3,100.0,41.1,3.24,Strong Perf.
588,211,97.3,100.0,40.5,3.24,Strong Perf.
603,217,97.3,100.0,40.0,3.24,Strong Perf.
545,194,97.3,100.0,39.5,3.24,Strong Perf.
452,157,97.3,100.0,39.2,3.24,Strong Perf.
346,115,97.3,100.0,39.2,3.24,Strong Perf.
244,75,97.3,100.0,37.9,3.24,Strong Perf.
156,41,97.3,100.0,37.9,3.24,Strong Perf.
88,16,97.3,100.0,37.9,3.24,Strong Perf.
40,-1,97.3,100.0,33.3,3.24,Strong Perf.
11,-11,97.3,100.0,32.8,3.24,Strong Perf.
-4,-16,97.3,100.0,32.8,3.24,Strong Perf.
-11,-16,97.3,100.0,32.8,3.24,Strong Perf.
-13,-15,97.3,100.0,32.5,3.24,Strong Perf.
-12,-13,97.3,100.0,31.5,3.24,Strong Perf.
-9,-9,97.3,100.0,30.9,3.24,Strong Perf.
-6,-6,97.3,100.0,30.9,3.24,Strong Perf.
-2,-2,97.3,100.0,30.9,3.24,Strong Perf.
1,1,97.3,100.0,29.9,3.24,Strong Perf.
5,5,97.3,100.0,29.9,3.24,Strong Perf.
9,9,97.3,100.0,29.9,3.24,Strong Perf.
302,128,97.3,100.0,28.8,3.24,Strong Perf.
600,250,97.3,100.0,28.5,3.24,Strong Perf.
1021,421,97.3,100.0,28.5,3.24,Strong Perf.
1485,608,97.3,100.0,28.5,3.24,Strong Perf.
1851,757,97.3,100.0,28.5,3.24,Strong Perf.
1994,817,97.3,100.0,28.5,3.24,Strong Perf.
1858,765,97.3,100.0,28.5,3.24,Strong Perf.
1467,610,97.3,100.0,28.3,3.24,Strong Perf.
1002,426,97.3,100.0,28.3,3.24,Strong Perf.
800,348,97.3,100.0,28.3,3.24,Strong Perf.
894,388,97.3,100.0,28.3,3.24,Strong Perf.
989,427,97.3,100.0,28.3,3.24,Strong Perf.
961,418,97.3,100.0,28.3,3.24,Strong Perf.
854,377,97.3,100.0,28.3,3.24,Strong Perf.
711,322,97.3,100.0,28.3,3.24,Strong Perf.
557,262,97.3,100.0,28.3,3.24,Strong Perf.
415,206,97.3,100.0,28.3,3.24,Strong Perf.
297,160,97.3,100.0,28.3,3.24,Strong Perf.
210,127,97.3,100.0,28.3,3.24,Strong Perf.
151,105,97.3,100.0,28.3,3.24,Strong Perf.
116,92,97.3,100.0,28.3,3.24,Strong Perf.
96,85,97.3,100.0,28.3,3.24,Strong Perf.
87,82,97.3,100.0,28.3,3.24,Strong Perf.
83,80,97.3,100.0,28.3,3.24,Strong Perf.
81,80,97.3,100.0,28.3,3.24,Strong Perf.
81,80,97.3,100.0,27.7,3.24,Strong Perf.
81,80,97.3,100.0,27.7,3.24,Strong Perf.
80,80,97.3,100.0,27.7,3.24,Strong Perf.
80,80,97.3,100.0,27.7,3.24,Strong Perf.
80,80,97.3,100.0,27.7,3.24,Strong Perf.
79,79,97.3,100.0,27.7,3.24,Strong Perf.
634,300,97.3,100.0,27.5,3.24,Strong Perf.
1060,470,97.3,100.0,27.5,3.24,Strong Perf.
1585,679,97.3,100.0,27.2,3.24,Strong Perf.
2093,881,97.3,100.0,27.2,3.24,Strong Perf.
2435,1017,97.3,100.0,27.2,3.24,Strong Perf.
2504,1043,97.3,100.0,26.7,3.24,Strong Perf.
2274,949,97.3,100.0,26.7,3.24,Strong Perf.
1787,753,97.3,100.0,26.7,3.24,Strong Perf.
1233,530,97.3,100.0,26.4,3.24,Strong Perf.
940,411,97.3,100.0,26.4,3.24,Strong Perf.
981,425,97.3,100.0,25.6,3.24,Strong Perf.
1082,463,97.3,100.0,25.6,3.24,Strong Perf.
1068,455,97.3,100.0,25.6,3.24,Strong Perf.
960,410,97.3,100.0,25.6,3.24,Strong Perf.
809,347,97.3,100.0,25.6,3.24,Strong Perf.
643,278,97.3,100.0,25.6,3.24,Strong Perf.
481,211,97.3,100.0,25.1,3.24,Strong Perf.
340,152,97.3,100.0,23.5,3.24,Strong Perf.
227,105,97.3,100.0,22.9,3.24,Strong Perf.
143,69,97.3,100.0,22.9,3.24,Strong Perf.
86,43,97.3,100.0,22.9,3.24,Strong Perf.
49,26,97.3,100.0,22.9,3.24,Strong Perf.
26,14,97.3,100.0,22.9,3.24,Strong Perf.
11,6,97.3,100.0,22.9,3.24,Strong Perf.
2,0,97.3,100.0,22.9,3.24,Strong Perf.
-4,-5,97.3,100.0,22.9,3.24,Strong Perf.
-9,-10,97.3,100.0,22.9,3.24,Strong Perf.
-14,-14,97.3,100.0,22.9,3.24,Strong Perf.
-19,-19,97.3,100.0,22.9,3.24,Strong Perf.
-23,-23,97.3,100.0,22.9,3.24,Strong Perf.
-27,-27,97.3,100.0,22.9,3.24,Strong Perf.
-32,-32,97.3,100.0,22.9,3.24,Strong Perf.
-36,-36,97.3,100.0,22.9,3.24,Strong Perf.
443,153,97.3,100.0,22.9,3.24,Strong Perf.
799,292,97.3,100.0,22.9,3.24,Strong Perf.
1212,456,97.3,100.0,22.9,3.24,Strong Perf.
1571,597,97.3,100.0,22.7,3.24,Strong Perf.
1756,668,97.3,100.0,22.7,3.24,Strong Perf.
1702,645,97.3,100.0,22.4,3.24,Strong Perf.
1418,529,97.3,100.0,22.1,3.24,Strong Perf.
983,353,97.3,100.0,22.1,3.24,Strong Perf.
630,210,97.3,100.0,22.1,3.24,Strong Perf.
560,180,97.3,100.0,22.1,3.24,Strong Perf.
662,217,97.3,100.0,22.1,3.24,Strong Perf.
633,204,97.3,100.0,22.1,3.24,Strong Perf.
541,166,97.3,100.0,22.1,3.24,Strong Perf.
424,117,97.3,100.0,22.1,3.24,Strong Perf.
301,67,97.3,100.0,22.1,3.24,Strong Perf.
186,20,97.3,100.0,22.1,3.24,Strong Perf.
91,-19,97.3,100.0,22.1,3.24,Strong Perf.
19,-49,97.3,100.0,22.1,3.24,Strong Perf.
-30,-70,97.3,100.0,22.1,3.24,Strong Perf.
-62,-83,97.3,100.0,22.1,3.24,Strong Perf.
-73,-88,97.3,100.0,22.1,3.24,Strong Perf.
-87,-95,97.3,100.0,22.1,3.24,Strong Perf.
-95,-98,97.3,100.0,22.1,3.24,Strong Perf.
-99,-101,97.3,100.0,22.1,3.24,Strong Perf.
-101,-102,97.3,100.0,22.1,3.24,Strong Perf.
-102,-103,97.3,100.0,22.1,3.24,Strong Perf.
-103,-103,97.3,100.0,22.1,3.24,Strong Perf.
-103,-103,97.3,100.0,22.1,3.24,Strong Perf.
-103,-103,97.3,100.0,22.1,3.24,Strong Perf.
-103,-103,97.3,100.0,22.1,3.24,Strong Perf.
-102,-102,97.3,100.0,22.1,3.24,Strong Perf.
177,10,97.3,100.0,22.1,3.24,Strong Perf.
451,119,97.3,100.0,22.1,3.24,Strong Perf.
809,263,97.3,100.0,22.1,3.24,Strong Perf.
1283,454,97.3,100.0,22.1,3.24,Strong Perf.
1385,496,97.3,100.0,22.1,3.24,Strong Perf.
1255,445,97.3,100.0,22.1,3.24,Strong Perf.
923,313,97.3,100.0,22.1,3.24,Strong Perf.
567,172,97.3,100.0,22.1,3.24,Strong Perf.
459,130,97.3,100.0,22.1,3.24,Strong Perf.
495,146,97.3,100.0,22.1,3.24,Strong Perf.
577,180,97.3,100.0,22.1,3.24,Strong Perf.
567,178,97.3,100.0,22.1,3.24,Strong Perf.
489,148,97.3,100.0,22.1,3.24,Strong Perf.
325,86,97.3,100.0,22.1,3.24,Strong Perf.
215,44,97.3,100.0,24.0,3.24,Strong Perf.
122,8,97.3,100.0,24.3,3.24,Strong Perf.
51,-16,97.3,100.0,24.3,3.24,Strong Perf.
5,-33,97.3,100.0,24.3,3.24,Strong Perf.
-21,-41,97.3,100.0,24.5,3.24,Strong Perf.
-34,-43,97.3,100.0,24.5,3.24,Strong Perf.
-38,-43,97.3,100.0,24.5,3.24,Strong Perf.
-39,-41,97.3,100.0,24.5,3.24,Strong Perf.
-35,-36,97.3,100.0,24.5,3.24,Strong Perf.
-31,-31,97.3,100.0,24.5,3.24,Strong Perf.
-26,-26,97.3,100.0,24.8,3.24,Strong Perf.
-21,-21,97.3,100.0,24.8,3.24,Strong Perf.
-16,-16,97.3,100.0,24.8,3.24,Strong Perf.
-11,-11,97.3,100.0,24.8,3.24,Strong Perf.
-6,-6,97.3,100.0,24.8,3.24,Strong Perf.
553,220,97.3,100.0,24.8,3.24,Strong Perf.
994,400,97.3,100.0,24.8,3.24,Strong Perf.
1489,601,97.3,100.0,24.8,3.24,Strong Perf.
1875,758,97.3,100.0,24.8,3.24,Strong Perf.
2004,813,97.3,100.0,24.8,3.24,Strong Perf.
1821,743,97.3,100.0,24.8,3.24,Strong Perf.
1370,565,97.3,100.0,25.3,3.24,Strong Perf.
912,385,97.3,100.0,25.6,3.24,Strong Perf.
803,345,97.3,100.0,25.6,3.24,Strong Perf.
934,400,97.3,100.0,25.6,3.24,Strong Perf.
985,423,97.3,100.0,25.6,3.24,Strong Perf.
912,397,97.3,100.0,25.6,3.24,Strong Perf.
778,346,97.3,100.0,25.6,3.24,Strong Perf.
621,286,97.3,100.0,25.6,3.24,Strong Perf.
466,227,97.3,100.0,25.6,3.24,Strong Perf.
334,176,97.3,100.0,25.6,3.24,Strong Perf.
234,139,97.3,100.0,25.6,3.24,Strong Perf.
168,115,97.3,100.0,25.6,3.24,Strong Perf.
128,101,97.3,100.0,25.6,3.24,Strong Perf.
108,95,97.3,100.0,25.6,3.24,Strong Perf.
99,94,97.3,100.0,25.6,3.24,Strong Perf.
97,95,97.3,100.0,25.6,3.24,Strong Perf.
97,96,97.3,100.0,25.6,3.24,Strong Perf.
99,99,97.3,100.0,25.6,3.24,Strong Perf.
101,101,97.3,100.0,25.6,3.24,Strong Perf.
103,103,97.3,100.0,25.6,3.24,Strong Perf.
105,105,97.3,100.0,25.6,3.24,Strong Perf.
107,107,97.3,100.0,25.6,3.24,Strong Perf.
108,108,97.3,100.0,25.6,3.24,Strong Perf.
798,385,97.3,100.0,25.6,3.24,Strong Perf.
1263,571,97.3,100.0,25.6,3.24,Strong Perf.
1796,785,97.3,100.0,25.6,3.24,Strong Perf.
2267,973,97.3,100.0,25.6,3.24,Strong Perf.
2537,1082,97.3,100.0,25.6,3.24,Strong Perf.
2526,1077,97.3,100.0,25.6,3.24,Strong Perf.
2226,957,97.3,100.0,25.6,3.24,Strong Perf.
1703,747,97.3,100.0,25.6,3.24,Strong Perf.
1190,541,97.3,100.0,25.6,3.24,Strong Perf.
990,461,97.3,100.0,25.6,3.24,Strong Perf.
1075,494,97.3,100.0,25.6,3.24,Strong Perf.
1162,527,97.3,100.0,25.6,3.24,Strong Perf.
1128,513,97.3,100.0,25.6,3.24,Strong Perf.
1013,465,97.3,100.0,25.6,3.24,Strong Perf.
859,402,97.3,100.0,25.6,3.24,Strong Perf.
694,334,97.3,100.0,25.6,3.24,Strong Perf.
534,269,97.3,100.0,25.6,3.24,Strong Perf.
396,212,97.3,100.0,25.3,3.24,Strong Perf.
285,165,97.3,100.0,25.3,3.24,Strong Perf.
204,131,97.3,100.0,25.3,3.24,Strong Perf.
149,106,97.3,100.0,25.3,3.24,Strong Perf.
112,89,97.3,100.0,25.3,3.24,Strong Perf.
89,78,97.3,100.0,25.3,3.24,Strong Perf.
75,70,97.3,100.0,25.3,3.24,Strong Perf.
66,63,97.3,100.0,25.1,3.24,Strong Perf.
59,58,97.3,100.0,25.1,3.24,Strong Perf.
53,53,97.3,100.0,25.1,3.24,Strong Perf.
48,48,97.3,100.0,24.5,3.24,Strong Perf.
43,43,97.3,100.0,24.5,3.24,Strong Perf.
39,39,97.3,100.0,23.7,3.24,Strong Perf.
34,34,97.3,100.0,23.7,3.24,Strong Perf.
29,29,97.3,100.0,23.7,3.24,Strong Perf.
24,24,97.3,100.0,23.5,3.24,Strong Perf.
491,208,97.3,100.0,23.5,3.24,Strong Perf.
865,355,97.3,100.0,23.5,3.24,Strong Perf.
1309,529,97.3,100.0,23.5,3.24,Strong Perf.
1689,679,97.3,100.0,23.5,3.24,Strong Perf.
1869,747,97.3,100.0,23.5,3.24,Strong Perf.
1779,709,97.3,100.0,23.5,3.24,Strong Perf.
1436,569,97.3,100.0,23.2,3.24,Strong Perf.
962,376,97.3,100.0,23.2,3.24,Strong Perf.
652,249,97.3,100.0,23.2,3.24,Strong Perf.
651,246,97.3,100.0,23.2,3.24,Strong Perf.
727,273,97.3,100.0,23.2,3.24,Strong Perf.
705,262,97.3,100.0,23.2,3.24,Strong Perf.
608,220,97.3,100.0,23.2,3.24,Strong Perf.
480,167,97.3,100.0,23.2,3.24,Strong Perf.
347,111,97.3,100.0,23.2,3.24,Strong Perf.
223,59,97.3,100.0,23.2,3.24,Strong Perf.
122,16,97.3,100.0,23.2,3.24,Strong Perf.
47,-15,97.3,100.0,23.2,3.24,Strong Perf.
-3,-38,97.3,100.0,22.9,3.24,Strong Perf.
-35,-53,97.3,100.0,22.9,3.24,Strong Perf.
-54,-63,97.3,100.0,22.9,3.24,Strong Perf.
-66,-70,97.3,100.0,22.9,3.24,Strong Perf.
-73,-74,97.3,100.0,22.9,3.24,Strong Perf.
-77,-78,97.3,100.0,22.9,3.24,Strong Perf.
-81,-81,97.3,100.0,22.1,3.24,Strong Perf.
-84,-84,97.3,100.0,21.6,3.24,Strong Perf.
-86,-86,97.3,100.0,21.6,3.24,Strong Perf.
-89,-89,97.3,100.0,21.6,3.24,Strong Perf.
-91,-91,97.3,100.0,21.6,3.24,Strong Perf.
-93,-93,97.3,100.0,21.6,3.24,Strong Perf.
242,40,97.3,100.0,21.6,3.24,Strong Perf.
542,158,97.3,100.0,21.6,3.24,Strong Perf.
907,304,97.3,100.0,21.6,3.24,Strong Perf.
1226,431,97.3,100.0,21.3,3.24,Strong Perf.
1372,489,97.3,100.0,21.3,3.24,Strong Perf.
1287,454,97.3,100.0,21.3,3.24,Strong Perf.
986,333,97.3,100.0,21.3,3.24,Strong Perf.
607,181,97.3,100.0,21.3,3.24,Strong Perf.
436,113,97.3,100.0,21.3,3.24,Strong Perf.
501,139,97.3,100.0,21.3,3.24,Strong Perf.
554,160,97.3,100.0,21.3,3.24,Strong Perf.
513,144,97.3,100.0,21.3,3.24,Strong Perf.
420,107,97.3,100.0,21.3,3.24,Strong Perf.
307,62,97.3,100.0,21.3,3.24,Strong Perf.
194,17,97.3,100.0,21.3,3.24,Strong Perf.
96,-20,97.3,100.0,21.3,3.24,Strong Perf.
21,-50,97.3,100.0,21.3,3.24,Strong Perf.
-29,-69,97.3,100.0,21.3,3.24,Strong Perf.
-60,-81,97.3,100.0,21.3,3.24,Strong Perf.
-76,-86,97.3,100.0,21.3,3.24,Strong Perf.
-84,-88,97.3,100.0,21.3,3.24,Strong Perf.
-86,-88,97.3,100.0,21.3,3.24,Strong Perf.
-85,-86,97.3,100.0,21.3,3.24,Strong Perf.
-84,-84,97.3,100.0,21.3,3.24,Strong Perf.
-82,-82,97.3,100.0,21.3,3.24,Strong Perf.
-79,-79,97.3,100.0,21.3,3.24,Strong Perf.
-76,-76,97.3,100.0,21.3,3.24,Strong Perf.
-73,-73,97.3,100.0,21.3,3.24,Strong Perf.
-70,-70,97.3,100.0,21.3,3.24,Strong Perf.
426,130,97.3,100.0,21.3,3.24,Strong Perf.
802,282,97.3,100.0,21.3,3.24,Strong Perf.
1237,458,97.3,100.0,21.3,3.24,Strong Perf.
1608,608,97.3,100.0,21.3,3.24,Strong Perf.
1790,683,97.3,100.0,21.3,3.24,Strong Perf.
1719,657,97.3,100.0,21.3,3.24,Strong Perf.
1401,532,97.3,100.0,21.3,3.24,Strong Perf.
955,356,97.3,100.0,21.3,3.24,Strong Perf.
680,249,97.3,100.0,21.3,3.24,Strong Perf.
716,265,97.3,100.0,21.3,3.24,Strong Perf.
826,312,97.3,100.0,21.3,3.24,Strong Perf.
831,316,97.3,100.0,21.3,3.24,Strong Perf.
749,286,97.3,100.0,21.3,3.24,Strong Perf.
626,239,97.3,100.0,21.3,3.24,Strong Perf.
487,186,97.3,100.0,21.3,3.24,Strong Perf.
353,134,97.3,100.0,21.3,3.24,Strong Perf.
238,91,97.3,100.0,21.3,3.24,Strong Perf.
150,59,97.3,100.0,21.3,3.24,Strong Perf.
90,37,97.3,100.0,21.3,3.24,Strong Perf.
54,25,97.3,100.0,21.3,3.24,Strong Perf.
34,19,97.3,100.0,21.3,3.24,Strong Perf.
25,18,97.3,100.0,21.3,3.24,Strong Perf.
22,20,97.3,100.0,21.3,3.24,Strong Perf.
23,22,97.3,100.0,21.3,3.24,Strong Perf.
26,26,97.3,100.0,21.3,3.24,Strong Perf.
29,29,97.3,100.0,21.3,3.24,Strong Perf.
33,33,97.3,100.0,21.3,3.24,Strong Perf.
37,37,97.3,100.0,21.3,3.24,Strong Perf.
40,40,97.3,100.0,21.3,3.24,Strong Perf.
44,44,97.3,100.0,21.3,3.24,Strong Perf.
427,199,97.3,100.0,21.3,3.24,Strong Perf.
787,345,97.3,100.0,21.3,3.24,Strong Perf.
1284,546,97.3,100.0,21.3,3.24,Strong Perf.
1830,766,97.3,100.0,21.3,3.24,Strong Perf.
2274,946,97.3,100.0,21.3,3.24,Strong Perf.
2474,1027,97.3,100.0,21.3,3.24,Strong Perf.
2364,985,97.3,100.0,21.3,3.24,Strong Perf.
1957,823,97.3,100.0,21.3,3.24,Strong Perf.
1390,598,97.3,100.0,21.3,3.24,Strong Perf.
1003,445,97.3,100.0,21.3,3.24,Strong Perf.
995,443,97.3,100.0,21.3,3.24,Strong Perf.
1126,496,97.3,100.0,21.3,3.24,Strong Perf.
1147,506,97.3,100.0,21.3,3.24,Strong Perf.
1056,471,97.3,100.0,21.3,3.24,Strong Perf.
910,413,97.3,100.0,21.3,3.24,Strong Perf.
741,346,97.3,100.0,21.3,3.24,Strong Perf.
573,280,97.3,100.0,21.3,3.24,Strong Perf.
425,221,97.3,100.0,21.3,3.24,Strong Perf.
307,175,97.3,100.0,21.3,3.24,Strong Perf.
221,141,97.3,100.0,21.3,3.24,Strong Perf.
163,118,97.3,100.0,21.3,3.24,Strong Perf.
128,104,97.3,100.0,21.3,3.24,Strong Perf.
108,96,97.3,100.0,21.3,3.24,Strong Perf.
98,92,97.3,100.0,21.3,3.24,Strong Perf.
92,90,97.3,100.0,21.3,3.24,Strong Perf.
90,89,97.3,100.0,21.3,3.24,Strong Perf.
88,88,97.3,100.0,21.3,3.24,Strong Perf.
87,87,97.3,100.0,21.3,3.24,Strong Perf.
87,87,97.3,100.0,21.3,3.24,Strong Perf.
86,86,97.3,100.0,21.3,3.24,Strong Perf.
85,84,97.3,100.0,21.3,3.24,Strong Perf.
83,83,97.3,100.0,21.3,3.24,Strong Perf.
472,238,97.3,100.0,21.3,3.24,Strong Perf.
820,376,97.3,100.0,21.3,3.24,Strong Perf.
1286,562,97.3,100.0,21.3,3.24,Strong Perf.
1782,759,97.3,100.0,21.3,3.24,Strong Perf.
2163,910,97.3,100.0,21.3,3.24,Strong Perf.
2306,966,97.3,100.0,21.3,3.24,Strong Perf.
2164,908,97.3,100.0,21.3,3.24,Strong Perf.
1760,745,97.3,100.0,21.3,3.24,Strong Perf.
1231,532,97.3,100.0,21.3,3.24,Strong Perf.
881,390,97.3,100.0,21.3,3.24,Strong Perf.
866,383,97.3,100.0,21.3,3.24,Strong Perf.
963,420,97.3,100.0,21.3,3.24,Strong Perf.
966,419,97.3,100.0,21.3,3.24,Strong Perf.
874,381,97.3,100.0,21.3,3.24,Strong Perf.
739,325,97.3,100.0,21.3,3.24,Strong Perf.
589,263,97.3,100.0,21.3,3.24,Strong Perf.
443,203,97.3,100.0,21.3,3.24,Strong Perf.
315,150,97.3,100.0,21.3,3.24,Strong Perf.
214,107,97.3,100.0,21.3,3.24,Strong Perf.
140,76,97.3,100.0,21.3,3.24,Strong Perf.
90,53,97.3,100.0,21.3,3.24,Strong Perf.
58,39,97.3,100.0,21.3,3.24,Strong Perf.
38,29,97.3,100.0,21.3,3.24,Strong Perf.
26,22,97.3,100.0,21.3,3.24,Strong Perf.
19,17,97.3,100.0,21.3,3.24,Strong Perf.
13,12,97.3,100.0,21.3,3.24,Strong Perf.
9,9,97.3,100.0,21.3,3.24,Strong Perf.
5,5,97.3,100.0,21.3,3.24,Strong Perf.
1,1,97.3,100.0,21.3,3.24,Strong Perf.
-1,-1,97.3,100.0,21.3,3.24,Strong Perf.
-5,-5,97.3,100.0,21.3,3.24,Strong Perf.
-8,-8,97.3,100.0,21.3,3.24,Strong Perf.
255,94,97.3,100.0,21.3,3.24,Strong Perf.
512,195,97.3,100.0,21.3,3.24,Strong Perf.
865,335,97.3,100.0,21.3,3.24,Strong Perf.
1235,481,97.3,100.0,21.3,3.24,Strong Perf.
1501,585,97.3,100.0,21.3,3.24,Strong Perf.
1564,608,97.3,100.0,21.3,3.24,Strong Perf.
1400,541,97.3,100.0,21.3,3.24,Strong Perf.
1045,397,97.3,100.0,21.3,3.24,Strong Perf.
667,244,97.3,100.0,21.3,3.24,Strong Perf.
518,183,97.3,100.0,21.3,3.24,Strong Perf.
580,206,97.3,100.0,21.3,3.24,Strong Perf.
623,222,97.3,100.0,21.3,3.24,Strong Perf.
577,202,97.3,100.0,21.3,3.24,Strong Perf.
483,163,97.3,100.0,21.3,3.24,Strong Perf.
371,117,97.3,100.0,21.3,3.24,Strong Perf.
258,70,97.3,100.0,21.3,3.24,Strong Perf.
157,28,97.3,100.0,21.3,3.24,Strong Perf.
77,-4,97.3,100.0,21.3,3.24,Strong Perf.
19,-28,97.3,100.0,21.3,3.24,Strong Perf.
-18,-44,97.3,100.0,21.3,3.24,Strong Perf.
-41,-55,97.3,100.0,21.3,3.24,Strong Perf.
-54,-61,97.3,100.0,21.3,3.24,Strong Perf.
-62,-64,97.3,100.0,21.3,3.24,Strong Perf.
-66,-67,97.3,100.0,21.3,3.24,Strong Perf.
-68,-68,97.3,100.0,21.3,3.24,Strong Perf.
-69,-69,97.3,100.0,21.3,3.24,Strong Perf.
-70,-70,97.3,100.0,21.3,3.24,Strong Perf.
-71,-71,97.3,100.0,21.3,3.24,Strong Perf.
-71,-71,97.3,100.0,21.3,3.24,Strong Perf.
-71,-71,97.3,100.0,21.3,3.24,Strong Perf.
-72,-72,97.3,100.0,21.3,3.24,Strong Perf.
357,99,97.3,100.0,21.3,3.24,Strong Perf.
707,239,97.3,100.0,21.3,3.24,Strong Perf.
1102,397,97.3,100.0,21.3,3.24,Strong Perf.
1404,519,97.3,100.0,21.3,3.24,Strong Perf.
1492,554,97.3,100.0,21.3,3.24,Strong Perf.
1323,487,97.3,100.0,21.3,3.24,Strong Perf.
944,336,97.3,100.0,21.3,3.24,Strong Perf.
589,194,97.3,100.0,21.3,3.24,Strong Perf.
533,173,97.3,100.0,21.3,3.24,Strong Perf.
635,214,97.3,100.0,21.3,3.24,Strong Perf.
652,222,97.3,100.0,21.3,3.24,Strong Perf.
580,194,97.3,100.0,21.3,3.24,Strong Perf.
466,149,97.3,100.0,21.3,3.24,Strong Perf.
338,99,97.3,100.0,21.3,3.24,Strong Perf.
218,52,97.3,100.0,21.3,3.24,Strong Perf.
119,13,97.3,100.0,21.3,3.24,Strong Perf.
48,-13,97.3,100.0,21.3,3.24,Strong Perf.
2,-30,97.3,100.0,21.3,3.24,Strong Perf.
-23,-39,97.3,100.0,21.3,3.24,Strong Perf.
-35,-43,97.3,100.0,21.3,3.24,Strong Perf.
-40,-43,97.3,100.0,21.3,3.24,Strong Perf.
-41,-42,97.3,100.0,21.3,3.24,Strong Perf.
-40,-40,97.3,100.0,21.3,3.24,Strong Perf.
-38,-38,97.3,100.0,21.3,3.24,Strong Perf.
-35,-35,97.3,100.0,21.3,3.24,Strong Perf.
-33,-33,97.3,100.0,21.3,3.24,Strong Perf.
-30,-30,97.3,100.0,21.3,3.24,Strong Perf.
-27,-27,97.3,100.0,21.3,3.24,Strong Perf.
427,156,97.3,100.0,21.3,3.24,Strong Perf.
815,312,97.3,100.0,21.3,3.24,Strong Perf.
1302,509,97.3,100.0,21.3,3.24,Strong Perf.
1769,697,97.3,100.0,21.3,3.24,Strong Perf.
2065,817,97.3,100.0,21.3,3.24,Strong Perf.
2086,828,97.3,100.0,21.3,3.24,Strong Perf.
1815,721,97.3,100.0,21.3,3.24,Strong Perf.
1324,526,97.3,100.0,21.3,3.24,Strong Perf.
893,355,97.3,100.0,21.3,3.24,Strong Perf.
812,325,97.3,100.0,21.3,3.24,Strong Perf.
940,378,97.3,100.0,21.3,3.24,Strong Perf.
991,400,97.3,100.0,21.3,3.24,Strong Perf.
924,375,97.3,100.0,21.3,3.24,Strong Perf.
795,325,97.3,100.0,21.3,3.24,Strong Perf.
640,264,97.3,100.0,21.3,3.24,Strong Perf.
482,202,97.3,100.0,21.3,6.19,Strong Perf.
375,161,97.3,100.0,21.3,6.19,Strong Perf.
250,113,97.3,100.0,21.3,6.19,Strong Perf.
160,78,97.3,100.0,21.3,6.19,Strong Perf.
102,56,97.3,100.0,21.3,6.19,Strong Perf.
67,44,97.3,100.0,21.3,6.19,Strong Perf.
49,38,97.3,100.0,21.3,6.19,Strong Perf.
41,36,97.3,100.0,21.3,6.19,Strong Perf.
38,36,97.3,100.0,21.3,6.19,Strong Perf.
38,37,97.3,100.0,21.3,6.19,Strong Perf.
