IR_Raw,RED_Raw,HR_BPM,SpO2_%,RR_BPM,PI_%,Condition
1299,895,115.0,98.0,31.1,3.24,Normal
2172,1312,115.0,98.0,31.1,3.24,Normal
2658,1542,115.0,98.0,31.1,3.24,Normal
2243,1342,115.0,98.0,31.1,3.24,Normal
1337,907,115.0,98.0,31.1,3.24,Normal
1079,783,115.0,98.0,31.1,3.24,Normal
1101,793,115.0,98.0,31.1,3.24,Normal
992,741,115.0,98.0,31.1,3.24,Normal
827,662,115.0,98.0,31.1,3.24,Normal
681,593,115.0,98.0,31.1,3.24,Normal
584,548,115.0,98.0,31.1,3.24,Normal
541,528,115.0,98.0,31.1,3.24,Normal
526,524,115.0,98.0,31.1,3.24,Normal
526,525,115.0,98.0,31.1,3.24,Normal
529,529,115.0,98.0,31.1,3.24,Normal
534,534,115.0,98.0,31.1,3.24,Normal
539,539,115.0,98.0,31.1,3.24,Normal
653,597,115.0,98.0,31.1,3.24,Normal
1689,1097,115.0,98.0,31.1,3.24,Normal
2730,1599,115.0,98.0,31.1,3.24,Normal
3308,1880,115.0,98.0,31.1,3.24,Normal
2809,1645,115.0,98.0,31.1,3.24,Normal
1697,1115,115.0,98.0,31.1,3.24,Normal
1380,968,115.0,98.0,31.1,3.24,Normal
1440,1001,115.0,98.0,31.1,3.24,Normal
1296,936,115.0,98.0,31.1,3.24,Normal
1086,839,115.0,98.0,31.1,3.24,Normal
952,777,115.0,98.0,31.1,3.24,Normal
785,694,115.0,98.0,31.1,3.24,Normal
680,641,115.0,98.0,31.1,3.24,Normal
627,614,115.0,98.0,31.1,3.24,Normal
605,601,115.0,98.0,31.1,3.24,Normal
595,594,115.0,98.0,31.1,3.24,Normal
591,591,115.0,98.0,31.1,3.24,Normal
588,588,115.0,98.0,31.1,3.24,Normal
585,585,115.0,98.0,31.1,3.24,Normal
584,584,115.0,98.0,31.1,3.24,Normal
1454,1000,115.0,98.0,31.1,3.24,Normal
2408,1457,115.0,98.0,31.1,3.24,Normal
2851,1668,115.0,98.0,31.1,3.24,Normal
2388,1447,115.0,98.0,31.1,3.24,Normal
1393,971,115.0,98.0,31.1,3.24,Normal
1218,888,115.0,98.0,31.1,3.24,Normal
1220,889,115.0,98.0,31.1,3.24,Normal
1068,818,115.0,98.0,31.1,3.24,Normal
884,732,115.0,98.0,31.1,3.24,Normal
737,663,115.0,98.0,31.1,3.24,Normal
651,624,115.0,98.0,31.1,3.24,Normal
618,609,115.0,98.0,31.1,3.24,Normal
610,608,115.0,98.0,31.1,3.24,Normal
611,611,115.0,98.0,31.1,3.24,Normal
615,615,115.0,98.0,31.1,3.24,Normal
620,620,115.0,98.0,31.1,3.24,Normal
626,626,115.0,98.0,31.1,3.24,Normal
1533,1062,115.0,98.0,31.1,3.24,Normal
2587,1570,115.0,98.0,31.1,3.24,Normal
3599,2058,115.0,98.0,31.1,3.24,Normal
3454,1990,115.0,98.0,31.1,3.24,Normal
2289,1436,115.0,98.0,31.1,3.24,Normal
1531,1074,115.0,98.0,31.1,3.24,Normal
1595,1108,115.0,98.0,31.1,3.24,Normal
1508,1068,115.0,98.0,31.1,3.24,Normal
1281,960,115.0,98.0,31.1,3.24,Normal
1037,845,115.0,98.0,31.1,3.24,Normal
847,757,115.0,98.0,31.1,3.24,Normal
747,711,115.0,98.0,31.1,3.24,Normal
701,689,115.0,98.0,31.1,3.24,Normal
686,683,115.0,98.0,31.1,3.24,Normal
683,682,115.0,98.0,31.1,3.24,Normal
682,682,115.0,98.0,31.1,3.24,Normal
682,682,115.0,98.0,31.1,3.24,Normal
681,681,115.0,98.0,31.1,3.24,Normal
1346,999,115.0,98.0,31.1,3.24,Normal
2415,1510,115.0,98.0,31.1,3.24,Normal
3727,2138,115.0,98.0,31.1,3.24,Normal
4095,2376,115.0,98.0,31.1,3.24,Normal
3536,2043,115.0,98.0,31.1,3.24,Normal
2108,1357,115.0,98.0,31.1,3.24,Normal
1590,1106,115.0,98.0,31.1,3.24,Normal
1642,1129,115.0,98.0,31.1,3.24,Normal
1499,1058,115.0,98.0,31.1,3.24,Normal
1262,941,115.0,98.0,31.1,3.24,Normal
1012,819,115.0,98.0,31.1,3.24,Normal
823,724,115.0,98.0,31.1,3.24,Normal
706,665,115.0,98.0,31.1,3.24,Normal
648,633,115.0,98.0,31.1,3.24,Normal
621,617,115.0,98.0,31.1,3.24,Normal
608,606,115.0,98.0,31.1,3.24,Normal
599,599,115.0,98.0,31.1,3.24,Normal
591,591,115.0,98.0,31.1,3.24,Normal
583,583,115.0,98.0,31.1,3.24,Normal
577,577,115.0,98.0,31.1,3.24,Normal
1324,931,115.0,98.0,31.1,3.24,Normal
2285,1387,115.0,98.0,31.1,3.24,Normal
3068,1759,115.0,98.0,31.1,3.24,Normal
2995,1721,115.0,98.0,31.1,3.24,Normal
2039,1260,115.0,98.0,31.1,3.24,Normal
1240,875,115.0,98.0,31.1,3.24,Normal
1215,860,115.0,98.0,31.1,3.24,Normal
1149,825,115.0,98.0,31.1,3.24,Normal
986,746,115.0,98.0,31.1,3.24,Normal
807,658,115.0,98.0,31.1,3.24,Normal
666,589,115.0,98.0,31.1,3.24,Normal
584,549,115.0,98.0,31.1,3.24,Normal
540,527,115.0,98.0,31.1,3.24,Normal
522,518,115.0,98.0,31.1,3.24,Normal
516,516,115.0,98.0,31.1,3.24,Normal
516,516,115.0,98.0,31.1,3.24,Normal
517,517,115.0,98.0,31.1,3.24,Normal
519,519,115.0,98.0,31.1,3.24,Normal
522,522,115.0,98.0,31.1,3.24,Normal
1164,831,115.0,98.0,31.1,3.24,Normal
2026,1246,115.0,98.0,31.1,3.24,Normal
2683,1563,115.0,98.0,31.1,3.24,Normal
2462,1460,115.0,98.0,31.1,3.24,Normal
1563,1033,115.0,98.0,31.1,3.24,Normal
1160,843,115.0,98.0,31.1,3.24,Normal
1223,877,115.0,98.0,31.1,3.24,Normal
1111,827,115.0,98.0,31.1,3.24,Normal
935,747,115.0,98.0,31.1,3.24,Normal
779,676,115.0,98.0,31.1,3.24,Normal
674,631,115.0,98.0,31.1,3.24,Normal
628,612,115.0,98.0,31.1,3.24,Normal
615,611,115.0,98.0,31.1,3.24,Normal
617,616,115.0,98.0,31.1,3.24,Normal
624,624,115.0,98.0,31.1,3.24,Normal
633,633,115.0,98.0,31.1,3.24,Normal
642,642,115.0,98.0,31.1,3.24,Normal
1080,856,115.0,98.0,31.1,3.24,Normal
2168,1381,115.0,98.0,31.1,3.24,Normal
3399,1975,115.0,98.0,31.1,3.24,Normal
4095,2325,115.0,98.0,31.1,3.24,Normal
3729,2142,115.0,98.0,31.1,3.24,Normal
2507,1560,115.0,98.0,31.1,3.24,Normal
1705,1178,115.0,98.0,31.1,3.24,Normal
1724,1190,115.0,98.0,31.1,3.24,Normal
1698,1181,115.0,98.0,31.1,3.24,Normal
1506,1091,115.0,98.0,31.1,3.24,Normal
1247,969,115.0,98.0,31.1,3.24,Normal
1015,860,115.0,98.0,31.1,3.24,Normal
862,788,115.0,98.0,31.1,3.24,Normal
780,750,115.0,98.0,31.1,3.24,Normal
743,733,115.0,98.0,31.1,3.24,Normal
730,727,115.0,98.0,31.1,3.24,Normal
725,725,115.0,98.0,31.1,3.24,Normal
724,724,115.0,98.0,31.1,3.24,Normal
723,723,115.0,98.0,31.1,3.24,Normal
720,720,115.0,98.0,31.1,3.24,Normal
717,717,115.0,98.0,31.1,3.24,Normal
2057,1357,115.0,98.0,31.1,3.24,Normal
3265,1934,115.0,98.0,31.1,3.24,Normal
3903,2236,115.0,98.0,31.1,3.24,Normal
3393,1990,115.0,98.0,31.1,3.24,Normal
2188,1410,115.0,98.0,31.1,3.24,Normal
1506,1080,115.0,98.0,31.1,3.24,Normal
1533,1089,115.0,98.0,31.1,3.24,Normal
1408,1026,115.0,98.0,31.1,3.24,Normal
1182,914,115.0,98.0,31.1,3.24,Normal
981,814,115.0,98.0,31.1,3.24,Normal
815,731,115.0,98.0,31.1,3.24,Normal
714,679,115.0,98.0,31.1,3.24,Normal
663,651,115.0,98.0,31.1,3.24,Normal
639,636,115.0,98.0,31.1,3.24,Normal
627,626,115.0,98.0,31.1,3.24,Normal
618,618,115.0,98.0,31.1,3.24,Normal
610,610,115.0,98.0,31.1,3.24,Normal
604,604,115.0,98.0,31.1,3.24,Normal
598,598,115.0,98.0,31.1,3.24,Normal
1335,947,115.0,98.0,31.1,3.24,Normal
2233,1374,115.0,98.0,31.1,3.24,Normal
2900,1692,115.0,98.0,31.1,3.24,Normal
2697,1592,115.0,98.0,31.1,3.24,Normal
1769,1145,115.0,98.0,31.1,3.24,Normal
1183,863,115.0,98.0,31.1,3.24,Normal
1215,876,115.0,98.0,31.1,3.24,Normal
1113,826,115.0,98.0,31.1,3.24,Normal
941,742,115.0,98.0,31.1,3.24,Normal
780,665,115.0,98.0,31.1,3.24,Normal
661,607,115.0,98.0,31.1,3.24,Normal
597,576,115.0,98.0,31.1,3.24,Normal
570,563,115.0,98.0,31.1,3.24,Normal
561,560,115.0,98.0,31.1,3.24,Normal
560,560,115.0,98.0,31.1,3.24,Normal
562,562,115.0,98.0,31.1,3.24,Normal
563,563,115.0,98.0,31.1,3.24,Normal
566,566,115.0,98.0,31.1,3.24,Normal
1158,851,115.0,98.0,31.1,3.24,Normal
2107,1307,115.0,98.0,31.1,3.24,Normal
3060,1767,115.0,98.0,31.1,3.24,Normal
3202,1836,115.0,98.0,31.1,3.24,Normal
2372,1441,115.0,98.0,31.1,3.24,Normal
1453,1003,115.0,98.0,31.1,3.24,Normal
1409,985,115.0,98.0,31.1,3.24,Normal
1397,982,115.0,98.0,31.1,3.24,Normal
1222,901,115.0,98.0,31.1,3.24,Normal
1005,799,115.0,98.0,31.1,3.24,Normal
821,714,115.0,98.0,31.1,3.24,Normal
708,662,115.0,98.0,31.1,3.24,Normal
656,640,115.0,98.0,31.1,3.24,Normal
639,634,115.0,98.0,31.1,3.24,Normal
636,635,115.0,98.0,31.1,3.24,Normal
639,638,115.0,98.0,31.1,3.24,Normal
642,642,115.0,98.0,31.1,3.24,Normal
645,645,115.0,98.0,31.1,3.24,Normal
648,648,115.0,98.0,31.1,3.24,Normal
1993,1294,115.0,98.0,31.1,3.24,Normal
3309,1925,115.0,98.0,31.1,3.24,Normal
4095,2354,115.0,98.0,31.1,3.24,Normal
3840,2182,115.0,98.0,31.1,3.24,Normal
2502,1541,115.0,98.0,31.1,3.24,Normal
1643,1130,115.0,98.0,31.1,3.24,Normal
1680,1147,115.0,98.0,31.1,3.24,Normal
1576,1097,115.0,98.0,31.1,3.24,Normal
1339,983,115.0,98.0,31.1,3.24,Normal
1068,852,115.0,98.0,31.1,3.24,Normal
870,756,115.0,98.0,31.1,3.24,Normal
745,694,115.0,98.0,31.1,3.24,Normal
679,661,115.0,98.0,31.1,3.24,Normal
652,646,115.0,98.0,31.1,3.24,Normal
640,639,115.0,98.0,31.1,3.24,Normal
634,633,115.0,98.0,31.1,3.24,Normal
629,629,115.0,98.0,31.1,3.24,Normal
624,624,115.0,98.0,31.1,3.24,Normal
618,618,115.0,98.0,31.1,3.24,Normal
1476,1027,115.0,98.0,31.1,3.24,Normal
2520,1524,115.0,98.0,31.1,3.24,Normal
3499,1990,115.0,98.0,31.1,3.24,Normal
3585,2028,115.0,98.0,31.1,3.24,Normal
2678,1591,115.0,98.0,31.1,3.24,Normal
1585,1065,115.0,98.0,31.1,3.24,Normal
1355,952,115.0,98.0,31.1,3.24,Normal
1357,950,115.0,98.0,31.1,3.24,Normal
1192,868,115.0,98.0,31.1,3.24,Normal
978,763,115.0,98.0,31.1,3.24,Normal
795,674,115.0,98.0,31.1,3.24,Normal
668,611,115.0,98.0,31.1,3.24,Normal
598,576,115.0,98.0,31.1,3.24,Normal
566,559,115.0,98.0,31.1,3.24,Normal
553,551,115.0,98.0,31.1,3.24,Normal
548,548,115.0,98.0,31.1,3.24,Normal
546,546,115.0,98.0,31.1,3.24,Normal
546,546,115.0,98.0,31.1,3.24,Normal
546,546,115.0,98.0,31.1,3.24,Normal
546,546,115.0,98.0,31.1,3.24,Normal
1421,966,115.0,98.0,31.1,3.24,Normal
2307,1390,115.0,98.0,31.1,3.24,Normal
2770,1613,115.0,98.0,31.1,3.24,Normal
2327,1402,115.0,98.0,31.1,3.24,Normal
1411,966,115.0,98.0,31.1,3.24,Normal
1171,853,115.0,98.0,31.1,3.24,Normal
1198,868,115.0,98.0,31.1,3.24,Normal
1061,806,115.0,98.0,31.1,3.24,Normal
893,727,115.0,98.0,31.1,3.24,Normal
745,660,115.0,98.0,31.1,3.24,Normal
653,619,115.0,98.0,31.1,3.24,Normal
616,605,115.0,98.0,31.1,3.24,Normal
608,604,115.0,98.0,31.1,3.24,Normal
610,609,115.0,98.0,31.1,3.24,Normal
617,616,115.0,98.0,31.1,3.24,Normal
624,624,115.0,98.0,31.1,3.24,Normal
632,632,115.0,98.0,31.1,3.24,Normal
1067,845,115.0,98.0,31.1,3.24,Normal
2017,1304,115.0,98.0,31.1,3.24,Normal
3145,1847,115.0,98.0,31.1,3.24,Normal
3688,2111,115.0,98.0,31.1,3.24,Normal
3063,1816,115.0,98.0,31.1,3.24,Normal
1864,1246,115.0,98.0,31.1,3.24,Normal
1555,1101,115.0,98.0,31.1,3.24,Normal
1602,1128,115.0,98.0,31.1,3.24,Normal
1431,1049,115.0,98.0,31.1,3.24,Normal
1197,940,115.0,98.0,31.1,3.24,Normal
978,837,115.0,98.0,31.1,3.24,Normal
833,771,115.0,98.0,31.1,3.24,Normal
760,738,115.0,98.0,31.1,3.24,Normal
733,727,115.0,98.0,31.1,3.24,Normal
727,726,115.0,98.0,31.1,3.24,Normal
727,727,115.0,98.0,31.1,3.24,Normal
729,729,115.0,98.0,31.1,3.24,Normal
730,730,115.0,98.0,31.1,3.24,Normal
730,730,115.0,98.0,31.1,3.24,Normal
1860,1271,115.0,98.0,31.1,3.24,Normal
3104,1866,115.0,98.0,31.1,3.24,Normal
4055,2334,115.0,98.0,31.1,3.24,Normal
3969,2278,115.0,98.0,31.1,3.24,Normal
2763,1698,115.0,98.0,31.1,3.24,Normal
1715,1195,115.0,98.0,31.1,3.24,Normal
1652,1163,115.0,98.0,31.1,3.24,Normal
1604,1136,115.0,98.0,31.1,3.24,Normal
1385,1028,115.0,98.0,31.1,3.24,Normal
1133,905,115.0,98.0,31.1,3.24,Normal
930,803,115.0,98.0,31.1,3.24,Normal
786,731,115.0,98.0,31.1,3.24,Normal
713,693,115.0,98.0,31.1,3.24,Normal
678,672,115.0,98.0,31.1,3.24,Normal
661,659,115.0,98.0,31.1,3.24,Normal
650,650,115.0,98.0,31.1,3.24,Normal
641,641,115.0,98.0,31.1,3.24,Normal
633,633,115.0,98.0,31.1,3.24,Normal
624,624,115.0,98.0,31.1,3.24,Normal
1026,812,115.0,98.0,31.1,3.24,Normal
1999,1274,115.0,98.0,31.1,3.24,Normal
2909,1705,115.0,98.0,31.1,3.24,Normal
3103,1793,115.0,98.0,31.1,3.24,Normal
2311,1410,115.0,98.0,31.1,3.24,Normal
1359,950,115.0,98.0,31.1,3.24,Normal
1230,885,115.0,98.0,31.1,3.24,Normal
1191,862,115.0,98.0,31.1,3.24,Normal
1020,778,115.0,98.0,31.1,3.24,Normal
830,683,115.0,98.0,31.1,3.24,Normal
683,609,115.0,98.0,31.1,3.24,Normal
594,565,115.0,98.0,31.1,3.24,Normal
553,543,115.0,98.0,31.1,3.24,Normal
535,533,115.0,98.0,31.1,3.24,Normal
529,528,115.0,98.0,31.1,3.24,Normal
525,525,115.0,98.0,31.1,3.24,Normal
524,524,115.0,98.0,31.1,3.24,Normal
523,523,115.0,98.0,31.1,3.24,Normal
831,671,115.0,98.0,31.1,3.24,Normal
1603,1040,115.0,98.0,31.1,3.24,Normal
2494,1467,115.0,98.0,31.1,3.24,Normal
2843,1636,115.0,98.0,31.1,3.24,Normal
2194,1327,115.0,98.0,31.1,3.24,Normal
2778,1674,115.0,98.0,31.1,3.24,Normal
1669,1141,115.0,98.0,31.1,3.24,Normal
1525,1070,115.0,98.0,31.1,3.24,Normal
1513,1063,115.0,98.0,31.1,3.24,Normal
1329,972,115.0,98.0,31.1,3.24,Normal
1110,865,115.0,98.0,31.1,3.24,Normal
904,764,115.0,98.0,31.1,3.24,Normal
756,691,115.0,98.0,31.1,3.24,Normal
676,650,115.0,98.0,31.1,3.24,Normal
638,629,115.0,98.0,31.1,3.24,Normal
620,618,115.0,98.0,31.1,3.24,Normal
612,611,115.0,98.0,31.1,3.24,Normal
607,607,115.0,98.0,31.1,3.24,Normal
602,602,115.0,98.0,31.1,3.24,Normal
598,598,115.0,98.0,31.1,3.24,Normal
593,593,115.0,98.0,31.1,3.24,Normal
1458,1006,115.0,98.0,31.1,3.24,Normal
2368,1440,115.0,98.0,31.1,3.24,Normal
2938,1712,115.0,98.0,31.1,3.24,Normal
2569,1534,115.0,98.0,31.1,3.24,Normal
1584,1061,115.0,98.0,31.1,3.24,Normal
1179,866,115.0,98.0,31.1,3.24,Normal
1216,884,115.0,98.0,31.1,3.24,Normal
1103,829,115.0,98.0,31.1,3.24,Normal
933,748,115.0,98.0,31.1,3.24,Normal
777,673,115.0,98.0,31.1,3.24,Normal
669,622,115.0,98.0,31.1,3.24,Normal
614,596,115.0,98.0,31.1,3.24,Normal
593,588,115.0,98.0,31.1,3.24,Normal
588,587,115.0,98.0,31.1,3.24,Normal
589,589,115.0,98.0,31.1,3.24,Normal
592,592,115.0,98.0,31.1,3.24,Normal
597,597,115.0,98.0,31.1,3.24,Normal
601,601,115.0,98.0,31.1,3.24,Normal
1298,937,115.0,98.0,31.1,3.24,Normal
2263,1403,115.0,98.0,31.1,3.24,Normal
3008,1762,115.0,98.0,31.1,3.24,Normal
2816,1673,115.0,98.0,31.1,3.24,Normal
1875,1225,115.0,98.0,31.1,3.24,Normal
1329,968,115.0,98.0,31.1,3.24,Normal
1395,1001,115.0,98.0,31.1,3.24,Normal
1294,957,115.0,98.0,31.1,3.24,Normal
1109,871,115.0,98.0,31.1,3.24,Normal
917,782,115.0,98.0,31.1,3.24,Normal
782,721,115.0,98.0,31.1,3.24,Normal
711,690,115.0,98.0,31.1,3.24,Normal
688,681,115.0,98.0,31.1,3.24,Normal
683,682,115.0,98.0,31.1,3.24,Normal
686,685,115.0,98.0,31.1,3.24,Normal
690,690,115.0,98.0,31.1,3.24,Normal
693,693,115.0,98.0,31.1,3.24,Normal
697,697,115.0,98.0,31.1,3.24,Normal
1649,1154,115.0,98.0,31.1,3.24,Normal
2610,1615,115.0,98.0,31.1,3.24,Normal
3671,2125,115.0,98.0,31.1,3.24,Normal
4046,2306,115.0,98.0,31.1,3.24,Normal
3311,1953,115.0,98.0,31.1,3.24,Normal
2061,1355,115.0,98.0,31.1,3.24,Normal
1613,1140,115.0,98.0,31.1,3.24,Normal
1678,1170,115.0,98.0,31.1,3.24,Normal
1536,1101,115.0,98.0,31.1,3.24,Normal
1301,987,115.0,98.0,31.1,3.24,Normal
1057,869,115.0,98.0,31.1,3.24,Normal
878,782,115.0,98.0,31.1,3.24,Normal
771,728,115.0,98.0,31.1,3.24,Normal
714,698,115.0,98.0,31.1,3.24,Normal
688,684,115.0,98.0,31.1,3.24,Normal
676,674,115.0,98.0,31.1,3.24,Normal
667,667,115.0,98.0,31.1,3.24,Normal
661,661,115.0,98.0,31.1,3.24,Normal
653,653,115.0,98.0,31.1,3.24,Normal
646,646,115.0,98.0,31.1,3.24,Normal
1340,974,115.0,98.0,31.1,3.24,Normal
2376,1466,115.0,98.0,31.1,3.24,Normal
3470,1986,115.0,98.0,31.1,3.24,Normal
3681,2083,115.0,98.0,31.1,3.24,Normal
2752,1634,115.0,98.0,31.1,3.24,Normal
1618,1086,115.0,98.0,31.1,3.24,Normal
1379,968,115.0,98.0,31.1,3.24,Normal
1367,957,115.0,98.0,31.1,3.24,Normal
1181,864,115.0,98.0,31.1,3.24,Normal
958,753,115.0,98.0,31.1,3.24,Normal
767,658,115.0,98.0,31.1,3.24,Normal
642,595,115.0,98.0,31.1,3.24,Normal
579,561,115.0,98.0,31.1,3.24,Normal
549,543,115.0,98.0,31.1,3.24,Normal
535,533,115.0,98.0,31.1,3.24,Normal
528,528,115.0,98.0,31.1,3.24,Normal
522,522,115.0,98.0,31.1,3.24,Normal
518,518,115.0,98.0,31.1,3.24,Normal
515,515,115.0,98.0,31.1,3.24,Normal
1016,753,115.0,98.0,31.1,3.24,Normal
1810,1133,115.0,98.0,31.1,3.24,Normal
2565,1494,115.0,98.0,31.1,3.24,Normal
2546,1484,115.0,98.0,31.1,3.24,Normal
1725,1091,115.0,98.0,31.1,3.24,Normal
1101,792,115.0,98.0,31.1,3.24,Normal
1135,810,115.0,98.0,31.1,3.24,Normal
1047,769,115.0,98.0,31.1,3.24,Normal
888,694,115.0,98.0,31.1,3.24,Normal
728,619,115.0,98.0,31.1,3.24,Normal
619,569,115.0,98.0,31.1,3.24,Normal
563,544,115.0,98.0,31.1,3.24,Normal
543,538,115.0,98.0,31.1,3.24,Normal
541,540,115.0,98.0,31.1,3.24,Normal
546,545,115.0,98.0,31.1,3.24,Normal
553,553,115.0,98.0,31.1,3.24,Normal
560,560,115.0,98.0,31.1,3.24,Normal
567,567,115.0,98.0,31.1,3.24,Normal
1554,1044,115.0,98.0,31.1,3.24,Normal
2607,1553,115.0,98.0,31.1,3.24,Normal
3288,1884,115.0,98.0,31.1,3.24,Normal
2889,1696,115.0,98.0,31.1,3.24,Normal
1780,1170,115.0,98.0,31.1,3.24,Normal
1389,986,115.0,98.0,31.1,3.24,Normal
1458,1024,115.0,98.0,31.1,3.24,Normal
1334,969,115.0,98.0,31.1,3.24,Normal
1129,875,115.0,98.0,31.1,3.24,Normal
925,781,115.0,98.0,31.1,3.24,Normal
784,717,115.0,98.0,31.1,3.24,Normal
710,686,115.0,98.0,31.1,3.24,Normal
683,676,115.0,98.0,31.1,3.24,Normal
680,677,115.0,98.0,31.1,3.24,Normal
682,682,115.0,98.0,31.1,3.24,Normal
687,687,115.0,98.0,31.1,3.24,Normal
691,691,115.0,98.0,31.1,3.24,Normal
695,695,115.0,98.0,31.1,3.24,Normal
1668,1163,115.0,98.0,31.1,3.24,Normal
2940,1774,115.0,98.0,31.1,3.24,Normal
4044,2338,115.0,98.0,31.1,3.24,Normal
4056,2346,115.0,98.0,31.1,3.24,Normal
2937,1775,115.0,98.0,31.1,3.24,Normal
1766,1214,115.0,98.0,31.1,3.24,Normal
1693,1178,115.0,98.0,31.1,3.24,Normal
1646,1155,115.0,98.0,31.1,3.24,Normal
1414,1043,115.0,98.0,31.1,3.24,Normal
1149,916,115.0,98.0,31.1,3.24,Normal
931,810,115.0,98.0,31.1,3.24,Normal
791,741,115.0,98.0,31.1,3.24,Normal
725,708,115.0,98.0,31.1,3.24,Normal
697,691,115.0,98.0,31.1,3.24,Normal
684,683,115.0,98.0,31.1,3.24,Normal
678,678,115.0,98.0,31.1,3.24,Normal
672,672,115.0,98.0,31.1,3.24,Normal
666,666,115.0,98.0,31.1,3.24,Normal
661,661,115.0,98.0,31.1,3.24,Normal
1599,1107,115.0,98.0,31.1,3.24,Normal
2631,1598,115.0,98.0,31.1,3.24,Normal
3387,1957,115.0,98.0,31.1,3.24,Normal
3183,1856,115.0,98.0,31.1,3.24,Normal
2196,1381,115.0,98.0,31.1,3.24,Normal
1369,981,115.0,98.0,31.1,3.24,Normal
1344,967,115.0,98.0,31.1,3.24,Normal
1277,931,115.0,98.0,31.1,3.24,Normal
1097,842,115.0,98.0,31.1,3.24,Normal
905,747,115.0,98.0,31.1,3.24,Normal
752,672,115.0,98.0,31.1,3.24,Normal
659,625,115.0,98.0,31.1,3.24,Normal
612,601,115.0,98.0,31.1,3.24,Normal
593,590,115.0,98.0,31.1,3.24,Normal
585,584,115.0,98.0,31.1,3.24,Normal
581,581,115.0,98.0,31.1,3.24,Normal
579,579,115.0,98.0,31.1,3.24,Normal
578,578,115.0,98.0,31.1,3.24,Normal
577,577,115.0,98.0,31.1,3.24,Normal
1293,920,115.0,98.0,31.1,3.24,Normal
2185,1347,115.0,98.0,31.1,3.24,Normal
2863,1672,115.0,98.0,31.1,3.24,Normal
2621,1557,115.0,98.0,31.1,3.24,Normal
1645,1090,115.0,98.0,31.1,3.24,Normal
1228,892,115.0,98.0,31.1,3.24,Normal
1278,917,115.0,98.0,31.1,3.24,Normal
1170,867,115.0,98.0,31.1,3.24,Normal
981,779,115.0,98.0,31.1,3.24,Normal
804,695,115.0,98.0,31.1,3.24,Normal
692,644,115.0,98.0,31.1,3.24,Normal
636,620,115.0,98.0,31.1,3.24,Normal
618,613,115.0,98.0,31.1,3.24,Normal
616,615,115.0,98.0,31.1,3.24,Normal
619,619,115.0,98.0,31.1,3.24,Normal
623,623,115.0,98.0,31.1,3.24,Normal
627,627,115.0,98.0,31.1,3.24,Normal
738,683,115.0,98.0,31.1,3.24,Normal
1813,1201,115.0,98.0,31.1,3.24,Normal
3100,1820,115.0,98.0,31.1,3.24,Normal
3943,2225,115.0,98.0,31.1,3.24,Normal
3544,2037,115.0,98.0,31.1,3.24,Normal
2261,1424,115.0,98.0,31.1,3.24,Normal
1582,1100,115.0,98.0,31.1,3.24,Normal
1669,1143,115.0,98.0,31.1,3.24,Normal
1534,1081,115.0,98.0,31.1,3.24,Normal
1278,959,115.0,98.0,31.1,3.24,Normal
1022,837,115.0,98.0,31.1,3.24,Normal
842,752,115.0,98.0,31.1,3.24,Normal
737,702,115.0,98.0,31.1,3.24,Normal
692,681,115.0,98.0,31.1,3.24,Normal
676,672,115.0,98.0,31.1,3.24,Normal
671,670,115.0,98.0,31.1,3.24,Normal
669,669,115.0,98.0,31.1,3.24,Normal
667,667,115.0,98.0,31.1,3.24,Normal
664,664,115.0,98.0,31.1,3.24,Normal
1355,993,115.0,98.0,31.1,3.24,Normal
2399,1492,115.0,98.0,31.1,3.24,Normal
3567,2049,115.0,98.0,31.1,3.24,Normal
3944,2228,115.0,98.0,31.1,3.24,Normal
3166,1853,115.0,98.0,31.1,3.24,Normal
1882,1235,115.0,98.0,31.1,3.24,Normal
1487,1043,115.0,98.0,31.1,3.24,Normal
1518,1055,115.0,98.0,31.1,3.24,Normal
1347,969,115.0,98.0,31.1,3.24,Normal
1120,858,115.0,98.0,31.1,3.24,Normal
894,746,115.0,98.0,31.1,3.24,Normal
738,668,115.0,98.0,31.1,3.24,Normal
652,623,115.0,98.0,31.1,3.24,Normal
609,599,115.0,98.0,31.1,3.24,Normal
589,586,115.0,98.0,31.1,3.24,Normal
578,578,115.0,98.0,31.1,3.24,Normal
571,570,115.0,98.0,31.1,3.24,Normal
564,564,115.0,98.0,31.1,3.24,Normal
558,558,115.0,98.0,31.1,3.24,Normal
681,614,115.0,98.0,31.1,3.24,Normal
1516,1011,115.0,98.0,31.1,3.24,Normal
2446,1454,115.0,98.0,31.1,3.24,Normal
2925,1681,115.0,98.0,31.1,3.24,Normal
2474,1464,115.0,98.0,31.1,3.24,Normal
1471,981,115.0,98.0,31.1,3.24,Normal
1131,817,115.0,98.0,31.1,3.24,Normal
1158,828,115.0,98.0,31.1,3.24,Normal
1027,765,115.0,98.0,31.1,3.24,Normal
867,688,115.0,98.0,31.1,3.24,Normal
711,613,115.0,98.0,31.1,3.24,Normal
607,564,115.0,98.0,31.1,3.24,Normal
555,539,115.0,98.0,31.1,3.24,Normal
535,530,115.0,98.0,31.1,3.24,Normal
531,530,115.0,98.0,31.1,3.24,Normal
532,532,115.0,98.0,31.1,3.24,Normal
536,536,115.0,98.0,31.1,3.24,Normal
539,539,115.0,98.0,31.1,3.24,Normal
545,545,115.0,98.0,31.1,3.24,Normal
1265,893,115.0,98.0,31.1,3.24,Normal
